"Colgate-Palmolive Company"	"CL"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54201020 - Personal Products"	12/31/2020	09/30/2020	0.760	0.790	0.730	0.760	0.760	17.000	1.000	1.000	0.016	0.765	0.810	0.720	0.761	0.751	15.000	2.000	1.000	0.026	3.053	3.110	3.010	3.053	2.962	21.000	2.000	1.000	0.022	3.236	3.370	3.100	3.226	3.137	22.000	3.000	1.000	0.063	3.460	3.630	3.280	3.443	3.346	15.000	3.000	0.000	0.097	6.875	7.500	6.100	6.668	4.000	1.000	0.000	0.605	10/30/2020	0.790	0.088	0.702	12.500	0.016	5.500	07/31/2020	0.740	0.045	0.695	6.500	0.024	1.900
"Clarus Corp"	"CLAR"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53205020 - Recreational Products"	12/31/2020	09/30/2020	0.276	0.340	0.240	0.276	0.238	5.000	0.000	0.000	0.040	0.265	0.270	0.260	0.265	0.245	2.000	0.000	0.000	0.007	0.635	0.680	0.600	0.635	0.543	4.000	0.000	0.000	0.034	0.896	1.140	0.660	0.896	0.694	5.000	0.000	0.000	0.184	0.980	1.070	0.810	0.980	0.370	3.000	0.000	0.000	0.147	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/09/2020	0.300	0.072	0.228	31.600	0.045	1.600	08/10/2020	-0.040	0.035	-0.075	46.700	0.024	1.500
"Core Laboratories N.V."	"CLB"	"N - New York"	"50  - Energy"	"50103020 - Oil & Gas - Related Services and Equipment"	12/31/2020	09/30/2020	0.159	0.190	0.103	0.170	0.161	12.000	0.000	3.000	0.023	0.170	0.200	0.120	0.173	0.177	11.000	1.000	2.000	0.025	0.740	0.800	0.510	0.744	0.765	13.000	1.000	3.000	0.083	0.823	0.988	0.680	0.825	0.854	16.000	1.000	3.000	0.102	1.195	1.600	0.910	1.194	1.281	10.000	1.000	3.000	0.221	5.500	5.500	5.500	4.800	1.000	1.000	0.000	-9999999999.990	10/21/2020	0.160	0.014	0.146	9.600	0.032	0.400	07/22/2020	0.140	0.041	0.099	41.400	0.048	0.900
"Columbia Financial Inc"	"CLBK"	"M - Nasdaq"	"55  - Financials"	"55101010 - Banks"	12/31/2020	09/30/2020	0.145	0.150	0.140	0.145	0.150	2.000	0.000	0.000	0.007	0.130	0.130	0.130	0.130	0.110	2.000	0.000	0.000	0.000	0.505	0.530	0.480	0.480	0.465	2.000	1.000	0.000	0.035	0.565	0.610	0.520	0.565	0.480	2.000	0.000	0.000	0.064	0.580	0.580	0.580	0.580	-9999999999.990	1.000	0.000	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	10/29/2020	0.140	0.025	0.115	21.700	0.021	1.200	07/29/2020	0.140	0.040	0.100	40.000	0.014	2.900
"Caladrius Biosciences Inc"	"CLBS"	"M - Nasdaq"	"56  - Healthcare"	"56202010 - Biotechnology & Medical Research"	12/31/2020	09/30/2020	-0.243	-0.230	-0.260	-0.243	-0.283	3.000	0.000	0.000	0.015	-0.080	-0.080	-0.080	-0.080	-0.275	1.000	0.000	0.000	-9999999999.990	-0.760	-0.420	-1.100	-0.760	-1.073	2.000	0.000	0.000	0.481	-0.450	-0.340	-0.610	-0.450	-0.783	3.000	0.000	0.000	0.142	-0.383	-0.290	-0.520	-0.383	-0.380	3.000	0.000	0.000	0.121	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/05/2020	-0.290	0.000	-0.290	0.000	0.097	0.000	08/13/2020	0.500	0.888	-0.388	228.900	0.067	13.300
"Cell Source Inc"	"CLCS"	"O - Over the counter"	"56  - Healthcare"	"56202010 - Biotechnology & Medical Research"	/  /	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
"Collectors Universe, Inc."	"CLCT"	"M - Nasdaq"	"52  - Industrials"	"52203040 - Business Support Services"	/  /	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
"CORTLAND BANCORP INC"	"CLDB"	"M - Nasdaq"	"55  - Financials"	"55101010 - Banks"	/  /	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
"Cloudera Inc"	"CLDR"	"N - New York"	"52  - Industrials"	"52203040 - Business Support Services"	01/31/2021	10/31/2020	0.113	0.120	0.110	0.098	0.097	13.000	12.000	0.000	0.005	0.097	0.120	0.050	0.096	0.096	11.000	3.000	3.000	0.019	0.414	0.424	0.400	0.344	0.333	13.000	11.000	0.000	0.008	0.477	0.520	0.370	0.459	0.447	13.000	8.000	1.000	0.045	0.590	0.797	0.460	0.590	0.585	10.000	4.000	2.000	0.096	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	12/03/2020	0.150	0.059	0.091	64.800	0.005	11.800	09/02/2020	0.100	0.035	0.065	53.800	0.005	7.000
"Chatham Lodging Trust"	"CLDT"	"N - New York"	"60  - Real Estate"	"60102040 - REITs - Specialized"	12/31/2020	09/30/2020	-0.450	-0.450	-0.450	-0.450	-0.550	1.000	0.000	0.000	-9999999999.990	-0.440	-0.440	-0.440	-0.440	-0.300	1.000	0.000	0.000	-9999999999.990	-2.100	-2.100	-2.100	-2.100	-2.270	1.000	0.000	0.000	-9999999999.990	-0.850	-0.850	-0.850	-0.850	-0.600	1.000	0.000	0.000	-9999999999.990	0.220	0.220	0.220	0.220	-9999999999.990	1.000	0.000	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	10/29/2020	-0.380	0.110	-0.490	22.400	-9999999999.990	0.000	08/05/2020	-0.570	0.190	-0.760	25.000	-9999999999.990	0.000
"Celldex Therapeutics, Inc."	"CLDX"	"M - Nasdaq"	"56  - Healthcare"	"56202010 - Biotechnology & Medical Research"	12/31/2020	09/30/2020	-0.367	-0.350	-0.380	-0.367	-0.380	3.000	0.000	0.000	0.015	-0.380	-0.380	-0.380	-0.380	-0.380	1.000	0.000	0.000	-9999999999.990	-1.773	-1.740	-1.810	-1.773	-1.790	3.000	0.000	0.000	0.035	-1.460	-1.310	-1.600	-1.460	-1.535	3.000	0.000	0.000	0.145	-1.695	-1.690	-1.700	-1.695	-1.670	2.000	0.000	0.000	0.007	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/05/2020	-0.360	0.000	-0.360	0.000	0.028	0.000	08/06/2020	-0.500	0.080	-0.580	13.800	0.269	0.300
"China Liberal Education Holdin"	"CLEU"	"M - Nasdaq"	"63  - Academic & Educational Services"	"63101010 - Miscellaneous Educational Service Providers"	/  /	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
"Concrete Leveling Systems Inc"	"CLEV"	"O - Over the counter"	"52  - Industrials"	"52102020 - Heavy Machinery & Vehicles"	/  /	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
"Cleveland-Cliffs Inc"	"CLF"	"N - New York"	"51  - Basic Materials"	"51201020 - Metals & Mining - Iron & Steel"	12/31/2020	09/30/2020	0.172	0.320	0.000	0.108	0.083	5.000	3.000	1.000	0.118	0.351	0.555	0.160	-0.003	-0.059	5.000	4.000	0.000	0.166	-0.114	0.090	-0.243	-0.266	-0.242	3.000	3.000	1.000	0.179	2.201	3.150	1.570	0.769	0.584	5.000	4.000	0.000	0.687	1.956	2.680	1.230	1.003	1.036	5.000	4.000	0.000	0.602	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	10/23/2020	-0.030	0.064	-0.094	68.100	0.107	0.600	07/30/2020	-0.280	0.222	-0.502	44.200	0.200	1.100
"Clearfield Inc"	"CLFD"	"M - Nasdaq"	"57  - Technology"	"57102010 - Communications & Networking"	09/30/2021	09/30/2020	0.130	0.150	0.110	0.130	0.040	2.000	0.000	0.000	0.028	0.090	0.110	0.070	0.090	0.060	2.000	0.000	0.000	0.028	0.735	0.770	0.700	0.735	0.580	2.000	0.000	0.000	0.049	1.060	1.060	1.060	1.060	-9999999999.990	1.000	0.000	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/04/2020	0.220	0.035	0.185	18.900	0.007	5.000	07/23/2020	0.220	0.145	0.075	193.300	0.007	20.700
"Collplant Biotechnologies Ltd"	"CLGN"	"M - Nasdaq"	"56  - Healthcare"	"56202010 - Biotechnology & Medical Research"	12/31/2020	09/30/2020	0.755	1.830	-0.320	0.230	0.230	2.000	1.000	1.000	1.520	-0.035	0.190	-0.260	-0.240	-0.240	2.000	0.000	1.000	0.318	0.160	1.830	-1.510	1.010	1.010	2.000	0.000	2.000	2.362	0.285	0.430	0.140	0.400	0.400	2.000	2.000	0.000	0.205	0.305	1.350	-0.740	0.340	0.340	2.000	0.000	2.000	1.478	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	12/01/2020	0.070	-0.850	0.920	-92.400	1.386	-0.600	08/28/2020	-0.280	-0.125	-0.155	-80.600	0.134	-0.900
"Corelogic Inc"	"CLGX"	"N - New York"	"52  - Industrials"	"52203070 - Professional Information Services"	12/31/2020	09/30/2020	1.055	1.470	0.830	0.889	0.911	10.000	3.000	1.000	0.266	0.979	1.240	0.770	0.848	0.832	9.000	3.000	1.000	0.146	3.888	4.250	3.610	3.743	3.934	10.000	3.000	1.000	0.260	4.157	4.540	3.580	3.967	3.979	10.000	3.000	1.000	0.301	4.150	4.550	3.770	4.091	4.063	9.000	2.000	0.000	0.225	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	10/22/2020	1.210	-0.042	1.252	-3.400	0.136	-0.300	07/23/2020	1.020	0.174	0.846	20.600	0.075	2.300
"Clean Harbors Inc"	"CLH"	"N - New York"	"52  - Industrials"	"52203010 - Environmental Services & Equipment"	12/31/2020	09/30/2020	0.388	0.472	0.260	0.386	0.276	10.000	2.000	0.000	0.069	0.309	0.470	0.240	0.301	0.275	7.000	2.000	1.000	0.074	2.084	2.162	2.000	2.081	1.362	7.000	2.000	0.000	0.063	2.071	2.333	1.818	2.096	1.756	10.000	1.000	1.000	0.145	2.388	2.600	2.160	2.459	2.155	7.000	0.000	1.000	0.188	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/04/2020	0.900	0.632	0.268	235.800	0.035	18.100	08/05/2020	0.520	0.514	0.006	-9999999999.990	0.141	3.600
"Mack Cali Realty Corp"	"CLI"	"N - New York"	"60  - Real Estate"	"60102020 - REITs - Commercial"	12/31/2020	09/30/2020	-0.050	-0.010	-0.100	-0.047	-0.057	3.000	1.000	1.000	0.046	-0.200	-0.200	-0.200	-0.190	-0.060	1.000	0.000	1.000	-9999999999.990	-0.970	-0.750	-1.190	-0.975	-0.885	2.000	1.000	2.000	0.311	-0.423	-0.050	-0.810	-0.413	-0.133	3.000	0.000	3.000	0.380	0.040	0.040	0.040	0.040	0.040	1.000	0.000	1.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/04/2020	-0.490	-0.420	-0.070	-600.000	0.070	-6.000	08/03/2020	-0.410	-0.373	-0.037	-9999999999.990	0.025	-14.900
"Clearsign Technologies Corp"	"CLIR"	"M - Nasdaq"	"52  - Industrials"	"52102010 - Industrial Machinery & Equipment"	12/31/2020	09/30/2020	-0.050	-0.050	-0.050	-0.050	-9999999999.990	1.000	0.000	0.000	-9999999999.990	-0.060	-0.060	-0.060	-0.060	-9999999999.990	1.000	0.000	0.000	-9999999999.990	-0.240	-0.240	-0.240	-0.240	-9999999999.990	1.000	0.000	0.000	-9999999999.990	-0.220	-0.220	-0.220	-0.220	-9999999999.990	1.000	0.000	0.000	-9999999999.990	-0.180	-0.180	-0.180	-0.180	-9999999999.990	1.000	0.000	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/13/2020	-0.060	-0.010	-0.050	-20.000	-9999999999.990	0.000	08/14/2020	-9999999999.990	0.000	-9999999999.990	-9999999999.990	-9999999999.990	0.000
"Cellectis SA (ADR)"	"CLLS"	"M - Nasdaq"	"56  - Healthcare"	"56202010 - Biotechnology & Medical Research"	12/31/2020	09/30/2020	-0.781	-0.450	-1.180	-0.781	-0.609	9.000	0.000	0.000	0.223	-0.717	-0.180	-1.040	-0.717	-0.755	6.000	0.000	0.000	0.292	-1.798	-1.486	-2.180	-1.780	-1.499	7.000	0.000	0.000	0.245	-2.333	0.300	-4.450	-2.343	-2.538	10.000	1.000	1.000	1.608	-3.797	-2.710	-5.790	-3.770	-3.634	6.000	0.000	1.000	1.172	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/05/2020	-0.690	-0.077	-0.613	-12.600	0.378	-0.200	08/06/2020	-0.760	-0.020	-0.740	-2.700	0.079	-0.300
"Calumet Specialty Products Par"	"CLMT"	"M - Nasdaq"	"50  - Energy"	"50102030 - Oil & Gas - Refining and Marketing"	12/31/2020	09/30/2020	-0.522	-0.330	-0.770	-0.474	-0.428	4.000	0.000	3.000	0.185	-0.283	0.010	-0.458	-0.299	-0.127	3.000	2.000	1.000	0.255	-1.039	-0.910	-1.220	-1.015	-0.558	3.000	0.000	3.000	0.162	-0.804	-0.380	-1.431	-0.508	-0.323	3.000	1.000	3.000	0.554	-0.421	-0.150	-0.691	-0.166	0.090	2.000	1.000	1.000	0.383	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/06/2020	-0.490	-0.112	-0.378	-29.600	0.388	-0.300	08/06/2020	-0.250	-0.027	-0.223	-12.100	0.055	-0.500
"Colony Credit Real Estate Inc"	"CLNC"	"N - New York"	"60  - Real Estate"	"60102040 - REITs - Specialized"	12/31/2020	09/30/2020	0.150	0.160	0.140	0.150	0.170	2.000	0.000	0.000	0.014	0.160	0.170	0.150	0.160	0.180	2.000	0.000	0.000	0.014	-0.235	0.750	-1.220	-0.235	-0.355	2.000	0.000	0.000	1.393	0.665	0.700	0.630	0.665	0.740	2.000	0.000	0.000	0.049	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/05/2020	0.300	0.135	0.165	81.800	0.049	2.800	08/06/2020	-1.750	-1.930	0.180	-9999999999.990	0.014	-137.900
"Clean Energy Fuels Corp"	"CLNE"	"M - Nasdaq"	"50  - Energy"	"50102030 - Oil & Gas - Refining and Marketing"	12/31/2020	09/30/2020	-0.003	0.000	-0.010	-0.003	0.000	3.000	0.000	0.000	0.006	-0.037	-0.030	-0.050	-0.037	-0.027	3.000	0.000	0.000	0.012	-0.037	-0.030	-0.040	-0.037	-0.037	3.000	0.000	0.000	0.006	-0.097	-0.060	-0.140	-0.097	-0.063	3.000	0.000	0.000	0.040	0.080	0.080	0.080	0.080	0.080	1.000	0.000	0.000	-9999999999.990	15.000	15.000	15.000	15.000	1.000	0.000	0.000	-9999999999.990	11/05/2020	-0.010	0.007	-0.017	41.200	0.006	1.200	08/06/2020	-0.030	0.003	-0.033	9.100	0.021	0.100
"Clinigence Holdings Inc"	"CLNH"	"O - Over the counter"	"57  - Technology"	"57201010 - IT Services & Consulting"	/  /	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
"Tottenham Acquisition I Ltd"	"CLNN"	"M - Nasdaq"	"55  - Financials"	"55601010 - Investment Holding Companies"	/  /	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
"Colony Capital Inc"	"CLNY"	"N - New York"	"60  - Real Estate"	"60102010 - REITs - Diversified"	12/31/2020	09/30/2020	-0.580	-0.180	-0.980	-0.180	-0.145	2.000	0.000	0.000	0.566	-0.290	-0.090	-0.490	-9999999999.990	-0.120	2.000	1.000	0.000	0.283	-5.907	-5.610	-6.490	-5.610	-5.390	3.000	0.000	1.000	0.505	-1.150	-0.420	-2.400	-0.630	-0.525	3.000	0.000	1.000	1.088	-0.253	0.180	-0.510	-0.430	-0.420	3.000	0.000	0.000	0.377	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/06/2020	-0.440	-0.235	-0.205	-114.600	0.007	-33.600	08/07/2020	-4.330	-3.970	-0.360	-9999999999.990	-9999999999.990	0.000
"CLP Holdings Limited (ADR)"	"CLPHY"	"O - Over the counter"	"59  - Utilities"	"59101010 - Utilities - Electric"	12/31/2019	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.240	0.240	0.240	0.240	0.240	1.000	0.000	0.000	-9999999999.990	0.600	0.600	0.600	0.600	0.600	1.000	0.000	0.000	-9999999999.990	0.640	0.640	0.640	0.640	0.640	1.000	0.000	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
"Clipper Realty Inc"	"CLPR"	"N - New York"	"60  - Real Estate"	"60102030 - REITs - Residential"	12/31/2020	09/30/2020	0.010	0.010	0.010	0.010	0.010	1.000	0.000	0.000	-9999999999.990	0.020	0.020	0.020	0.020	0.020	1.000	0.000	0.000	-9999999999.990	-0.070	-0.070	-0.070	-0.070	-0.070	1.000	0.000	0.000	-9999999999.990	0.100	0.100	0.100	0.100	0.100	1.000	0.000	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/09/2020	-0.130	-0.100	-0.030	-333.300	-9999999999.990	0.000	08/10/2020	-0.130	-0.120	-0.010	-9999999999.990	-9999999999.990	0.000
"CLPS Inc"	"CLPS"	"M - Nasdaq"	"57  - Technology"	"57201010 - IT Services & Consulting"	/  /	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
